team,logo,spi,offense,defense,group_first,group_second,group_third,round_16,qtrs,semis,finals,champs,updated
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.8,2.9,0.3,0.6357,0.34665,0.016,0.98235,0.7309,0.49605,0.31365,0.1837,2021-10-30 12:11:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.6,3.0,0.5,0.93735,0.0567,0.00595,0.99405,0.72605,0.4370000000000001,0.24455,0.12535,2021-10-30 12:11:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,89.1,3.1,0.6,0.9036,0.0922,0.0042,0.9958,0.6542,0.38285,0.2093,0.10315,2021-10-30 12:11:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,89.7,2.5,0.3,0.38595,0.56845,0.0456,0.9544,0.59965,0.34285,0.1847,0.09245,2021-10-30 12:11:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,85.0,2.6,0.6,0.73925,0.20475,0.04975,0.944,0.5007,0.23155,0.1012,0.04265,2021-10-30 12:11:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.1,2.5,0.7,0.358,0.5604,0.0693,0.9184,0.4376,0.1921,0.07745,0.0331,2021-10-30 12:11:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,84.9,2.5,0.5,0.00865,0.50505,0.4457,0.5137,0.2461,0.11625,0.0512,0.02225,2021-10-30 12:11:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,81.2,2.6,0.8,0.0921,0.74705,0.15795,0.83915,0.36245,0.14715,0.05485,0.0206,2021-10-30 12:11:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,83.8,2.3,0.5,0.04315,0.53345,0.361,0.5766,0.25835,0.11925,0.05035,0.0202,2021-10-30 12:11:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,82.0,2.5,0.7,0.21625,0.5572,0.1798,0.77345,0.3169,0.13615,0.0548,0.01975,2021-10-30 12:11:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,80.9,2.4,0.7,0.5281,0.2648,0.144,0.7929,0.38405,0.1479,0.0534,0.01955,2021-10-30 12:11:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,79.9,2.6,0.9,0.73075,0.20035,0.06345,0.9311,0.4095,0.153,0.054,0.01765,2021-10-30 12:11:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,78.8,2.2,0.7,0.6009,0.37475,0.02435,0.97565,0.4016,0.13505,0.0445,0.01565,2021-10-30 12:11:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,79.0,2.0,0.5,0.18445,0.4362,0.26385,0.62065,0.2229,0.08285,0.0279,0.0101,2021-10-30 12:11:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,77.2,2.2,0.7,0.00905,0.4652,0.4608,0.47425,0.16765,0.058,0.0178,0.0078,2021-10-30 12:11:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,78.6,2.2,0.6,0.0193,0.3706,0.49565,0.3899,0.1456,0.0542,0.0196,0.00765,2021-10-30 12:11:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,77.0,2.3,0.8,0.23995,0.32295,0.28985,0.5629,0.1937,0.068,0.02035,0.00635,2021-10-30 12:11:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,75.7,2.1,0.7,0.18865,0.3027,0.35565,0.49135,0.16325,0.05155,0.01435,0.0048,2021-10-30 12:11:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,73.0,2.0,0.7,0.0581,0.2279,0.3769,0.286,0.08695,0.0276,0.0081,0.00255,2021-10-30 12:11:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,73.3,1.9,0.7,0.0043,0.15945,0.8093,0.16375,0.04735,0.01425,0.00385,0.00145,2021-10-30 12:11:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,82.6,2.5,0.7,0.00075,0.02265,0.37395,0.0234,0.01175,0.00565,0.0024,0.00115,2021-10-30 12:11:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,69.9,1.7,0.7,0.0267,0.13555,0.2958,0.16225,0.03935,0.01025,0.0021,0.0006,2021-10-30 12:11:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,75.6,2.1,0.8,0.0002,0.03925,0.1374,0.03945,0.0141,0.00495,0.00165,0.00055,2021-10-30 12:11:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,66.3,2.1,1.2,0.0433,0.10955,0.2105,0.15285,0.03405,0.00805,0.00195,0.00035,2021-10-30 12:11:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,71.2,2.2,1.0,0.01315,0.0567,0.90085,0.06985,0.0213,0.0062,0.00145,0.0003,2021-10-30 12:11:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,62.5,1.9,1.1,0.00555,0.0703,0.54075,0.07585,0.01285,0.0024,0.0004,0.00015,2021-10-30 12:11:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,64.3,2.0,1.1,0.00435,0.04815,0.1052,0.0525,0.0094,0.0018,0.00025,0.0001,2021-10-30 12:11:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.4,1.4,0.04015,0.1899,0.66525,0.23005,0.01065,0.00035,0.0001,1e-05,2021-10-30 12:11:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,56.4,1.6,1.2,5e-05,0.01335,0.09215,0.0134,0.00175,5e-05,1e-05,1e-05,2021-10-30 12:11:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,53.5,1.8,1.4,1e-05,0.0013,0.02855,0.0013,1e-05,1e-05,1e-05,1e-05,2021-10-30 12:11:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,44.9,1.5,1.6,1e-05,0.0001,0.0292,0.0001,1e-05,1e-05,1e-05,1e-05,2021-10-30 12:11:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.8,3.6,0.5,0.98475,0.01315,0.0021,0.9979,0.7897,0.5663,0.3859,0.2444,2021-10-31 17:47:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.8,2.9,0.3,0.6282,0.354,0.0162,0.9822,0.73335,0.49515,0.319,0.18435,2021-10-31 17:47:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.6,3.0,0.5,0.9346,0.0589,0.0065,0.9935,0.7324,0.44305,0.2494,0.1314,2021-10-31 17:47:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,88.7,3.1,0.6,0.90135,0.09425,0.0044,0.9956,0.6516,0.37415,0.1986,0.0977,2021-10-31 17:47:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,89.7,2.5,0.3,0.40175,0.5537,0.0444,0.95545,0.601,0.3487,0.18745,0.0933,2021-10-31 17:47:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,85.0,2.6,0.6,0.73865,0.20565,0.0491,0.9443,0.51185,0.23745,0.1022,0.04065,2021-10-31 17:47:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.1,2.5,0.7,0.36455,0.55315,0.0696,0.9177,0.4437,0.19535,0.081,0.0301,2021-10-31 17:47:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,84.8,2.3,0.4,0.0451,0.54435,0.35205,0.58945,0.2836,0.1341,0.0581,0.0267,2021-10-31 17:47:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,81.4,2.4,0.6,0.54225,0.2663,0.13615,0.80855,0.3955,0.15555,0.05785,0.0221,2021-10-31 17:47:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,81.2,2.6,0.8,0.09415,0.74375,0.16,0.8379,0.36615,0.1451,0.0522,0.0198,2021-10-31 17:47:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,84.4,2.5,0.6,0.0062,0.49225,0.45825,0.49845,0.23485,0.1112,0.04815,0.0196,2021-10-31 17:47:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,82.4,2.5,0.7,0.2169,0.5599,0.1785,0.7768,0.31975,0.1387,0.0539,0.0191,2021-10-31 17:47:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,78.1,2.2,0.7,0.5828,0.3908,0.0264,0.9736,0.3805,0.1284,0.0416,0.01415,2021-10-31 17:47:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,78.4,2.6,0.9,0.7132,0.2103,0.0694,0.9235,0.37455,0.13115,0.04155,0.01405,2021-10-31 17:47:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,79.0,2.0,0.5,0.1951,0.4279,0.25755,0.623,0.2212,0.08195,0.0264,0.01035,2021-10-31 17:47:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,78.6,2.2,0.7,0.02025,0.35785,0.5051,0.3781,0.1432,0.05595,0.0214,0.0075,2021-10-31 17:47:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,77.0,2.3,0.8,0.24325,0.3328,0.29005,0.57605,0.19835,0.0676,0.02225,0.00745,2021-10-31 17:47:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,76.7,2.1,0.7,0.009,0.4782,0.4456,0.4872,0.16805,0.06085,0.01815,0.00605,2021-10-31 17:47:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,75.3,2.1,0.7,0.18365,0.30435,0.37245,0.488,0.16215,0.0499,0.0135,0.00425,2021-10-31 17:47:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,73.0,2.0,0.7,0.06195,0.2216,0.37635,0.28355,0.0879,0.02625,0.00735,0.002,2021-10-31 17:47:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,83.3,2.6,0.7,0.0009,0.0243,0.3871,0.0252,0.0131,0.00675,0.00305,0.0016,2021-10-31 17:47:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,73.4,1.9,0.7,0.0045,0.1603,0.8077,0.1648,0.0482,0.0155,0.00435,0.00125,2021-10-31 17:47:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,71.2,2.2,1.0,0.01545,0.05535,0.89925,0.0708,0.0212,0.00525,0.00145,0.00065,2021-10-31 17:47:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,69.9,1.7,0.7,0.02975,0.1402,0.2967,0.16995,0.0416,0.01085,0.0023,0.0006,2021-10-31 17:47:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,75.9,2.1,0.8,5e-05,0.0389,0.13635,0.03895,0.013,0.0047,0.00155,0.0006,2021-10-31 17:47:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,63.7,2.1,1.3,0.03085,0.09655,0.20135,0.1274,0.02455,0.0048,0.00065,0.00015,2021-10-31 17:47:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,62.4,1.9,1.1,0.00635,0.06855,0.5271,0.0749,0.01385,0.002,0.00035,5e-05,2021-10-31 17:47:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,64.3,2.0,1.1,0.0036,0.04915,0.10235,0.05275,0.0104,0.00225,0.0003,5e-05,2021-10-31 17:47:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,56.4,1.6,1.2,5e-05,0.0164,0.09405,0.01645,0.0022,0.0004,5e-05,5e-05,2021-10-31 17:47:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.4,1.4,0.04085,0.1853,0.67005,0.22615,0.01235,0.0006,1e-05,1e-05,2021-10-31 17:47:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,53.5,1.8,1.4,1e-05,0.0017,0.0279,0.0017,0.00015,5e-05,1e-05,1e-05,2021-10-31 17:47:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,44.9,1.5,1.6,1e-05,0.00015,0.02995,0.00015,5e-05,1e-05,1e-05,1e-05,2021-10-31 17:47:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.8,3.6,0.5,0.98475,0.01315,0.0021,0.9979,0.7897,0.5663,0.3859,0.2444,2021-11-01 09:23:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.8,2.9,0.3,0.6282,0.354,0.0162,0.9822,0.73335,0.49515,0.319,0.18435,2021-11-01 09:23:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.6,3.0,0.5,0.9346,0.0589,0.0065,0.9935,0.7324,0.44305,0.2494,0.1314,2021-11-01 09:23:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,88.7,3.1,0.6,0.90135,0.09425,0.0044,0.9956,0.6516,0.37415,0.1986,0.0977,2021-11-01 09:23:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,89.7,2.5,0.3,0.40175,0.5537,0.0444,0.95545,0.601,0.3487,0.18745,0.0933,2021-11-01 09:23:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,85.0,2.6,0.6,0.73865,0.20565,0.0491,0.9443,0.51185,0.23745,0.1022,0.04065,2021-11-01 09:23:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.1,2.5,0.7,0.36455,0.55315,0.0696,0.9177,0.4437,0.19535,0.081,0.0301,2021-11-01 09:23:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,84.8,2.3,0.4,0.0451,0.54435,0.35205,0.58945,0.2836,0.1341,0.0581,0.0267,2021-11-01 09:23:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,81.4,2.4,0.6,0.54225,0.2663,0.13615,0.80855,0.3955,0.15555,0.05785,0.0221,2021-11-01 09:23:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,81.2,2.6,0.8,0.09415,0.74375,0.16,0.8379,0.36615,0.1451,0.0522,0.0198,2021-11-01 09:23:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,84.4,2.5,0.6,0.0062,0.49225,0.45825,0.49845,0.23485,0.1112,0.04815,0.0196,2021-11-01 09:23:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,82.4,2.5,0.7,0.2169,0.5599,0.1785,0.7768,0.31975,0.1387,0.0539,0.0191,2021-11-01 09:23:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,78.1,2.2,0.7,0.5828,0.3908,0.0264,0.9736,0.3805,0.1284,0.0416,0.01415,2021-11-01 09:23:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,78.4,2.6,0.9,0.7132,0.2103,0.0694,0.9235,0.37455,0.13115,0.04155,0.01405,2021-11-01 09:23:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,79.0,2.0,0.5,0.1951,0.4279,0.25755,0.623,0.2212,0.08195,0.0264,0.01035,2021-11-01 09:23:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,78.6,2.2,0.7,0.02025,0.35785,0.5051,0.3781,0.1432,0.05595,0.0214,0.0075,2021-11-01 09:23:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,77.0,2.3,0.8,0.24325,0.3328,0.29005,0.57605,0.19835,0.0676,0.02225,0.00745,2021-11-01 09:23:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,76.7,2.1,0.7,0.009,0.4782,0.4456,0.4872,0.16805,0.06085,0.01815,0.00605,2021-11-01 09:23:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,75.3,2.1,0.7,0.18365,0.30435,0.37245,0.488,0.16215,0.0499,0.0135,0.00425,2021-11-01 09:23:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,73.0,2.0,0.7,0.06195,0.2216,0.37635,0.28355,0.0879,0.02625,0.00735,0.002,2021-11-01 09:23:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,83.3,2.6,0.7,0.0009,0.0243,0.3871,0.0252,0.0131,0.00675,0.00305,0.0016,2021-11-01 09:23:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,73.4,1.9,0.7,0.0045,0.1603,0.8077,0.1648,0.0482,0.0155,0.00435,0.00125,2021-11-01 09:23:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,71.2,2.2,1.0,0.01545,0.05535,0.89925,0.0708,0.0212,0.00525,0.00145,0.00065,2021-11-01 09:23:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,69.9,1.7,0.7,0.02975,0.1402,0.2967,0.16995,0.0416,0.01085,0.0023,0.0006,2021-11-01 09:23:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,75.9,2.1,0.8,5e-05,0.0389,0.13635,0.03895,0.013,0.0047,0.00155,0.0006,2021-11-01 09:23:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,63.7,2.1,1.3,0.03085,0.09655,0.20135,0.1274,0.02455,0.0048,0.00065,0.00015,2021-11-01 09:23:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,62.4,1.9,1.1,0.00635,0.06855,0.5271,0.0749,0.01385,0.002,0.00035,5e-05,2021-11-01 09:23:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,64.3,2.0,1.1,0.0036,0.04915,0.10235,0.05275,0.0104,0.00225,0.0003,5e-05,2021-11-01 09:23:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,56.4,1.6,1.2,5e-05,0.0164,0.09405,0.01645,0.0022,0.0004,5e-05,5e-05,2021-11-01 09:23:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.4,1.4,0.04085,0.1853,0.67005,0.22615,0.01235,0.0006,1e-05,1e-05,2021-11-01 09:23:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,53.5,1.8,1.4,1e-05,0.0017,0.0279,0.0017,0.00015,5e-05,1e-05,1e-05,2021-11-01 09:23:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,44.9,1.5,1.6,1e-05,0.00015,0.02995,0.00015,5e-05,1e-05,1e-05,1e-05,2021-11-01 09:23:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.8,3.6,0.5,0.98475,0.01315,0.0021,0.9979,0.7897,0.5663,0.3859,0.2444,2021-11-01 14:52:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.8,2.9,0.3,0.6282,0.354,0.0162,0.9822,0.73335,0.49515,0.319,0.18435,2021-11-01 14:52:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.6,3.0,0.5,0.9346,0.0589,0.0065,0.9935,0.7324,0.44305,0.2494,0.1314,2021-11-01 14:52:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,88.7,3.1,0.6,0.90135,0.09425,0.0044,0.9956,0.6516,0.37415,0.1986,0.0977,2021-11-01 14:52:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,89.7,2.5,0.3,0.40175,0.5537,0.0444,0.95545,0.601,0.3487,0.18745,0.0933,2021-11-01 14:52:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,85.0,2.6,0.6,0.73865,0.20565,0.0491,0.9443,0.51185,0.23745,0.1022,0.04065,2021-11-01 14:52:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.1,2.5,0.7,0.36455,0.55315,0.0696,0.9177,0.4437,0.19535,0.081,0.0301,2021-11-01 14:52:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,84.8,2.3,0.4,0.0451,0.54435,0.35205,0.58945,0.2836,0.1341,0.0581,0.0267,2021-11-01 14:52:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,81.4,2.4,0.6,0.54225,0.2663,0.13615,0.80855,0.3955,0.15555,0.05785,0.0221,2021-11-01 14:52:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,81.2,2.6,0.8,0.09415,0.74375,0.16,0.8379,0.36615,0.1451,0.0522,0.0198,2021-11-01 14:52:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,84.4,2.5,0.6,0.0062,0.49225,0.45825,0.49845,0.23485,0.1112,0.04815,0.0196,2021-11-01 14:52:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,82.4,2.5,0.7,0.2169,0.5599,0.1785,0.7768,0.31975,0.1387,0.0539,0.0191,2021-11-01 14:52:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,78.1,2.2,0.7,0.5828,0.3908,0.0264,0.9736,0.3805,0.1284,0.0416,0.01415,2021-11-01 14:52:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,78.4,2.6,0.9,0.7132,0.2103,0.0694,0.9235,0.37455,0.13115,0.04155,0.01405,2021-11-01 14:52:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,79.0,2.0,0.5,0.1951,0.4279,0.25755,0.623,0.2212,0.08195,0.0264,0.01035,2021-11-01 14:52:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,78.6,2.2,0.7,0.02025,0.35785,0.5051,0.3781,0.1432,0.05595,0.0214,0.0075,2021-11-01 14:52:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,77.0,2.3,0.8,0.24325,0.3328,0.29005,0.57605,0.19835,0.0676,0.02225,0.00745,2021-11-01 14:52:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,76.7,2.1,0.7,0.009,0.4782,0.4456,0.4872,0.16805,0.06085,0.01815,0.00605,2021-11-01 14:52:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,75.3,2.1,0.7,0.18365,0.30435,0.37245,0.488,0.16215,0.0499,0.0135,0.00425,2021-11-01 14:52:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,73.0,2.0,0.7,0.06195,0.2216,0.37635,0.28355,0.0879,0.02625,0.00735,0.002,2021-11-01 14:52:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,83.3,2.6,0.7,0.0009,0.0243,0.3871,0.0252,0.0131,0.00675,0.00305,0.0016,2021-11-01 14:52:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,73.4,1.9,0.7,0.0045,0.1603,0.8077,0.1648,0.0482,0.0155,0.00435,0.00125,2021-11-01 14:52:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,71.2,2.2,1.0,0.01545,0.05535,0.89925,0.0708,0.0212,0.00525,0.00145,0.00065,2021-11-01 14:52:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,69.9,1.7,0.7,0.02975,0.1402,0.2967,0.16995,0.0416,0.01085,0.0023,0.0006,2021-11-01 14:52:00
